"ID","SetNumber","URL","Images","Description","Notes","DashedNumber","Preselect"
"4350","7213","https://www.lego.com/biassets/bi/4585178.pdf","https://www.lego.com/biassets/biimg/4585178.png","Off-road Fire Truck & Fireboat","BI 3005/60 - 7213 V.39 2/2","7213-1","fire"
"4351","7213","https://www.lego.com/biassets/bi/4626060.pdf","https://www.lego.com/biassets/biimg/4626060.png","Off-road Fire Truck & Fireboat","No longer listed at LEGO.com","7213-1","fire"
"4377","7238","https://www.lego.com/biassets/bi/4264994.pdf","https://www.lego.com/biassets/biimg/4264994.png","City Fire","BUILDINGINSTRUCTION, 7238","7238-1","fire"
"4378","7238","https://www.lego.com/biassets/bi/4269716.pdf","https://www.lego.com/biassets/biimg/4269716.png","Fire Helicopter","BI, 7238 NA","7238-1","fire"
"4384","7239","https://www.lego.com/biassets/bi/4586967.pdf","https://www.lego.com/biassets/biimg/4586967.png","Fire Truck","BI 3004/48 - 7239 IN 1/2","7239-1","fire"
"4385","7239","https://www.lego.com/biassets/bi/4586968.pdf","https://www.lego.com/biassets/biimg/4586968.png","Fire Truck","BI 3004/48 - 7239 NA 1/2","7239-1","fire"
"4388","7240","https://www.lego.com/biassets/bi/4264998.pdf","https://www.lego.com/biassets/biimg/4264998.png","Fire Station","BI 7240/1","7240-1","fire"
"4389","7240","https://www.lego.com/biassets/bi/4264999.pdf","https://www.lego.com/biassets/biimg/4264999.png","Fire Station","BUILDINGINSTR. 7240/2","7240-1","fire"
"4390","7240","https://www.lego.com/biassets/bi/4265000.pdf","https://www.lego.com/biassets/biimg/4265000.png","Fire Station","BUILDINGINSTR. 7240/3","7240-1","fire"
"4391","7240","https://www.lego.com/biassets/bi/4265001.pdf","https://www.lego.com/biassets/biimg/4265001.png","Fire Station","BUILDINGINSTR. 7240/4","7240-1","fire"
"4393","7241","https://www.lego.com/biassets/bi/4269710.pdf","https://www.lego.com/biassets/biimg/4269710.png","Fire Car","BI, 7241 NA","7241-1","fire"
"4604","7475","https://www.lego.com/biassets/bi/4285871.pdf","https://www.lego.com/biassets/biimg/4285871.png","Fire Hammer vs. Mutant Lizards","BI, 7475","7475-1","fire"
"5920","4208","https://www.lego.com/biassets/bi/6002470.pdf","https://www.lego.com/biassets/biimg/6002470.png","VP City Fire","BI 3004/80+4*-4208 V29 1/1","4208-1","fire"
"5921","4208","https://www.lego.com/biassets/bi/6002471.pdf","https://www.lego.com/biassets/biimg/6002471.png","4x4 Fire Truck","BI 3004/80+4*-4208 V39 1/1","4208-1","fire"
"5922","4209","https://www.lego.com/biassets/bi/6015558.pdf","https://www.lego.com/biassets/biimg/6015558.png","VP City Fire","BI 3004 60/ 4209 V29 1/2","4209-1","fire"
"5923","4209","https://www.lego.com/biassets/bi/6015562.pdf","https://www.lego.com/biassets/biimg/6015562.png","Fire Plane","BI 3004 60/-4209 V39 1/2","4209-1","fire"
"5924","4209","https://www.lego.com/biassets/bi/6015560.pdf","https://www.lego.com/biassets/biimg/6015560.png","VP City Fire","BI 3019/72+4*-4209 V29 2/2","4209-1","fire"
"5925","4209","https://www.lego.com/biassets/bi/6015564.pdf","https://www.lego.com/biassets/biimg/6015564.png","Fire Plane","BI 3019/72+4*-4209 V39 2/2","4209-1","fire"
"5996","4427","https://www.lego.com/biassets/bi/6005497.pdf","https://www.lego.com/biassets/biimg/6005497.png","VP City Fire","BI 3001/20 - 4427 V29","4427-1","fire"
"5997","4427","https://www.lego.com/biassets/bi/6005500.pdf","https://www.lego.com/biassets/biimg/6005500.png","Fire ATV","BI 3001/20 - 4427 V39","4427-1","fire"
"6005","4430","https://www.lego.com/biassets/bi/6002586.pdf","https://www.lego.com/biassets/biimg/6002586.png","Fire Transporter","BI 3004/52 -4430 V29 1/3","4430-1","fire"
