ID,SetNumber,URL,Images,Description,Notes,DashedNumber,Preselect
1117,3367,https://www.lego.com/biassets/bi/6045733.pdf,https://www.lego.com/biassets/biimg/6045733.png,Space Shuttle,"BI 3017 / 72+4 - 65/115g, 3367 V29",3367-1,space
1118,3367,https://www.lego.com/biassets/bi/6045734.pdf,https://www.lego.com/biassets/biimg/6045734.png,Space Shuttle,"BI 3017 / 72+4 - 65/115g, 3367 V39",3367-1,space
1121,3368,https://www.lego.com/biassets/bi/4625298.pdf,https://www.lego.com/biassets/biimg/4625298.png,Space Center,BI 3004/48 - 3368 V.29 2/3,3368-1,space
1122,3368,https://www.lego.com/biassets/bi/4625300.pdf,https://www.lego.com/biassets/biimg/4625300.png,Space Center,BI 3004/48 - 3368 V.39 2/3,3368-1,space
1123,3368,https://www.lego.com/biassets/bi/4625296.pdf,https://www.lego.com/biassets/biimg/4625296.png,Space Center,BI 3006/24 - 3368 V. 29/39 1/3,3368-1,space
1124,3368,https://www.lego.com/biassets/bi/4625303.pdf,https://www.lego.com/biassets/biimg/4625303.png,Space Center,BI 3006/72+4 -3368 V.29/39 3/3,3368-1,space
1125,3368,https://www.lego.com/biassets/bi/4666254.pdf,https://www.lego.com/biassets/biimg/4666254.png,Space Center,No longer listed at LEGO.com,3368-1,space
1126,3368,https://www.lego.com/biassets/bi/4666260.pdf,https://www.lego.com/biassets/biimg/4666260.png,Space Center,No longer listed at LEGO.com,3368-1,space
1127,3368,https://www.lego.com/biassets/bi/4625295.pdf,https://www.lego.com/biassets/biimg/4625295.png,Space Center,No longer listed at LEGO.com,3368-1,space
1128,3368,https://www.lego.com/biassets/bi/4625301.pdf,https://www.lego.com/biassets/biimg/4625301.png,Space Center,No longer listed at LEGO.com,3368-1,space
4864,7644,https://www.lego.com/biassets/bi/4534843.pdf,https://www.lego.com/biassets/biimg/4534843.png,MX-81 Hypersonic Spacecraft,BUILD.INST. - 7644 BOOK 1/2,7644-1,space
4865,7644,https://www.lego.com/biassets/bi/4537579.pdf,https://www.lego.com/biassets/biimg/4537579.png,MX-81 Hypersonic Spacecraft,BUILD.INST. - 7644 BOOK 2/2,7644-1,space
4955,5691,https://www.lego.com/biassets/bi/4592750.pdf,https://www.lego.com/biassets/biimg/4592750.png,Space Crane,BI 3005/8 - 5691,5691-1,space
5180,5972,https://www.lego.com/biassets/bi/4582837.pdf,https://www.lego.com/biassets/biimg/4582837.png,Space Truck Getaway,BI 3005/60 - 5972 V 29,5972-1,space
5181,5972,https://www.lego.com/biassets/bi/4582839.pdf,https://www.lego.com/biassets/biimg/4582839.png,Space Truck Getaway,BI 3005/60 - 5972 V 39,5972-1,space
5211,5985,https://www.lego.com/biassets/bi/4600509.pdf,https://www.lego.com/biassets/biimg/4600509.png,Space Police Central,BI 3006/72+4 - 5985 V 29 1/2,5985-1,space
5212,5985,https://www.lego.com/biassets/bi/4600510.pdf,https://www.lego.com/biassets/biimg/4600510.png,Space Police Central,BI 3006/72+4 - 5985 V 39 1/2,5985-1,space
5213,5985,https://www.lego.com/biassets/bi/4600511.pdf,https://www.lego.com/biassets/biimg/4600511.png,Space Police Central,BI 3009/60 - 5985 V 29 2/2,5985-1,space
5214,5985,https://www.lego.com/biassets/bi/4600512.pdf,https://www.lego.com/biassets/biimg/4600512.png,Space Police Central,BI 3009/60 - 5985 V 39 2/2,5985-1,space
5443,6336,https://www.lego.com/biassets/bi/877087.pdf,https://www.lego.com/biassets/biimg/877087.png,SPACE PORT HELI-TRANS,No longer listed at LEGO.com,6336-1,space
5497,6452,https://www.lego.com/biassets/bi/4120812.pdf,https://www.lego.com/biassets/biimg/4120812.png,POWER ITEM-SPACE PORT,BUILDING INSTR. 6452 1/1,6452-1,space
5498,6453,https://www.lego.com/biassets/bi/4120936.pdf,https://www.lego.com/biassets/biimg/4120936.png,Space Port Mission Tracker,BUILD. INSTR. 6453 RADARC.1/1,6453-1,space
5499,6454,https://www.lego.com/biassets/bi/4120978.pdf,https://www.lego.com/biassets/biimg/4120978.png,Space Port Saturn 1,BUILD.INSTR. FOR 6454,6454-1,space
5501,6455,https://www.lego.com/biassets/bi/4123661.pdf,https://www.lego.com/biassets/biimg/4123661.png,Space Port Astronaut Training Centre,No longer listed at LEGO.com,6455-1,space
5502,6455,https://www.lego.com/biassets/bi/4123668.pdf,https://www.lego.com/biassets/biimg/4123668.png,Space Port Astronaut Training Centre,No longer listed at LEGO.com,6455-1,space
5503,6455,https://www.lego.com/biassets/bi/4123662.pdf,https://www.lego.com/biassets/biimg/4123662.png,Space Port Astronaut Training Centre,No longer listed at LEGO.com,6455-1,space
5504,6456,https://www.lego.com/biassets/bi/4124780.pdf,https://www.lego.com/biassets/biimg/4124780.png,Space Port Shuttle Launch,BUIL.INS.6456 SPACE SC.1/7-3/7,6456-1,space
5505,6456,https://www.lego.com/biassets/bi/4124783.pdf,https://www.lego.com/biassets/biimg/4124783.png,Space Port Shuttle Launch,BUIL.IN.6456 OFFICE.6/7TOW.7/7,6456-1,space
5506,6456,https://www.lego.com/biassets/bi/4124781.pdf,https://www.lego.com/biassets/biimg/4124781.png,Space Port Shuttle Launch,No longer listed at LEGO.com,6456-1,space
5507,6456,https://www.lego.com/biassets/bi/4124782.pdf,https://www.lego.com/biassets/biimg/4124782.png,Space Port Shuttle Launch,No longer listed at LEGO.com,6456-1,space
5508,6457,https://www.lego.com/biassets/bi/4123882.pdf,https://www.lego.com/biassets/biimg/4123882.png,Space Port Astronaut,No longer listed at LEGO.com,6457-1,space
5509,6458,https://www.lego.com/biassets/bi/4123678.pdf,https://www.lego.com/biassets/biimg/4123678.png,POWER ITEM-SPACE PORT,BUI.INST.SATELLITE W/AUSTR.1/1,6458-1,space
5510,6459,https://www.lego.com/biassets/bi/4123587.pdf,https://www.lego.com/biassets/biimg/4123587.png,Space Port Rocket Fuelling Team,BUILD.INST.6459 TANK LORRY 1/2,6459-1,space
5511,6459,https://www.lego.com/biassets/bi/4123588.pdf,https://www.lego.com/biassets/biimg/4123588.png,Space Port Rocket Fuelling Team,No longer listed at LEGO.com,6459-1,space
5514,6463,https://www.lego.com/biassets/bi/4124871.pdf,https://www.lego.com/biassets/biimg/4124871.png,Space Port Lunar Buggy,BUILD.INST.6463PLANET VERH.1/1,6463-1,space
5526,6465,https://www.lego.com/biassets/bi/4120592.pdf,https://www.lego.com/biassets/biimg/4120592.png,POWER ITEM-SPACE PORT,BUILDING INSTR. FOR 6465,6465-1,space
5560,6516,https://www.lego.com/biassets/bi/877092.pdf,https://www.lego.com/biassets/biimg/877092.png,SPACE PORT VEHICLE,No longer listed at LEGO.com,6516-1,space
5568,6544,https://www.lego.com/biassets/bi/877095.pdf,https://www.lego.com/biassets/biimg/877095.png,SPACE SHUTTLE AIR TRANS,No longer listed at LEGO.com,6544-1,space
5624,6614,https://www.lego.com/biassets/bi/877098.pdf,https://www.lego.com/biassets/biimg/877098.png,SPACE PORT EMERGENCY SQUAD,No longer listed at LEGO.com,6614-1,space
5721,6856,https://www.lego.com/biassets/bi/4101146.pdf,https://www.lego.com/biassets/biimg/4101146.png,SPACECRAFT EXPLORER,BUILDING INSTR. 6856 IN,6856-1,space
3895,10192,https://www.lego.com/biassets/bi/4535397.pdf,https://www.lego.com/biassets/biimg/4535397.png,Space Skulls,BUILDING INSTR. 10192 2/2,10192-1,space
3896,10192,https://www.lego.com/biassets/bi/4534242.pdf,https://www.lego.com/biassets/biimg/4534242.png,Space Skulls,BI 10192 1/2,10192-1,space
4063,6901,https://www.lego.com/biassets/bi/4115792.pdf,https://www.lego.com/biassets/biimg/4115792.png,SMALL DROID SPACE SHIP,BUILDING INSTR. 6901 IN,6901-2,space
4107,6969,https://www.lego.com/biassets/bi/4124699.pdf,https://www.lego.com/biassets/biimg/4124699.png,Space Swarm,BUILD INST.  FOR 6969,6969-1,space
4110,6979,https://www.lego.com/biassets/bi/4115486.pdf,https://www.lego.com/biassets/biimg/4115486.png,SUPER FOS ENERGY SPACESHIP,BI 6979 IN,6979-1,space
4111,6982,https://www.lego.com/biassets/bi/4105588.pdf,https://www.lego.com/biassets/biimg/4105588.png,EXPLORERS SPACE SHIP,BUILDING INSTR. 6982 IN,6982-1,space
4457,7283,https://www.lego.com/biassets/bi/4286116.pdf,https://www.lego.com/biassets/biimg/4286116.png,Ultimate Space Battle,"BI, 7283 NA",7283-1,space
4458,7283,https://www.lego.com/biassets/bi/4286195.pdf,https://www.lego.com/biassets/biimg/4286195.png,Ultimate Space Battle,No longer listed at LEGO.com,7283-1,space
4588,7467,https://www.lego.com/biassets/bi/4216698.pdf,https://www.lego.com/biassets/biimg/4216698.png,International Space Station,BI 7467 IN,7467-1,space
4589,7467,https://www.lego.com/biassets/bi/4216699.pdf,https://www.lego.com/biassets/biimg/4216699.png,International Space Station,BI 7467 NA,7467-1,space
4596,7470,https://www.lego.com/biassets/bi/4216877.pdf,https://www.lego.com/biassets/biimg/4216877.png,Space Shuttle Discovery,BI 7470 IN,7470-1,space
4597,7470,https://www.lego.com/biassets/bi/4216878.pdf,https://www.lego.com/biassets/biimg/4216878.png,Space Shuttle Discovery,BI 7470 NA,7470-1,space
